Phrase,Match,Similiarity
total losses companies country non life market ?,main driver growth automobile industry Europe ?,0.16218826
total losses companies country non life market ?,ROE Indian market ?,0.14729133
total losses companies country non life market ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.0394369
total losses companies country non life market ?,profitable airports ?,0.067682445
total losses companies country non life market ?,Give detailed breakup income expenses South-East Asia,0.06896376
total losses companies country non life market ?,detailed income statement breakdown Axa ?,0.12885734
total losses companies country non life market ?,country Europe going grow 2020 ?,0.15291622
total losses companies country non life market ?,airline industry performing globally ?,0.07776411
total losses companies country non life market ?,prominent legal cases ?,0.0769409
total losses companies country non life market ?,Show oil rigs world,0.054936066
total losses companies country non life market ?,profits clocked Cholamandalam 2020 ?,0.09277302
total losses companies country non life market ?,prominent bankruptcies 2020 ?,0.0769409
total losses companies country non life market ?,Lloyd 's syndicates owns maximum number assets ?,0.00639648
total losses companies country non life market ?,company compares peers ?,0.106280476
total losses companies country non life market ?,many passengers carried ?,0.23244515
total losses companies country non life market ?,total losses companies country non life market ?,1.0
total losses companies country non life market ?,much money Lloyd 's London make last year ?,0.17929944
total losses companies country non life market ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.03627546
total losses companies country non life market ?,profitable insurance company India,0.067682445
total losses companies country non life market ?,complete profile top oil rigs ?,0.3319873
total losses companies country non life market ?,premiums market share top 5 companies India ?,0.10772313
total losses companies country non life market ?,risks motor insurance segment India ?,0.09769006
total losses companies country non life market ?,impacted airline industry 2020 ?,0.104258284
total losses companies country non life market ?,forecasted insurance premium penetration country trend compare peers ?,0.2935013
total losses companies country non life market ?,"profit margins airlines industry years , regions ?",0.091561966
total losses companies country non life market ?,oil industry perform Brazil ?,0.06516754
much money Lloyd 's London make last year ?,much premiums grown compared claims India ?,1.0000002
much money Lloyd 's London make last year ?,biggest acquisitions 2020 ?,0.1534397
much money Lloyd 's London make last year ?,share price Qantas ?,0.20537084
much money Lloyd 's London make last year ?,main distribution channels India ?,0.10122088
much money Lloyd 's London make last year ?,economic profit country compare others ?,0.09383842
much money Lloyd 's London make last year ?,top airports ?,0.0012143925
much money Lloyd 's London make last year ?,many fatal air accidents till date ?,0.41626975
much money Lloyd 's London make last year ?,fleet Airbus ?,0.009142833
much money Lloyd 's London make last year ?,List key performance indicators AXA ?,-0.03565455
much money Lloyd 's London make last year ?,company general information ?,0.07051204
much money Lloyd 's London make last year ?,best performing insurance firms India ?,0.15385185
much money Lloyd 's London make last year ?,premiums earned Indian insurance industry 2020 ?,0.073746465
much money Lloyd 's London make last year ?,premiums break lines business India ?,0.073746465
much money Lloyd 's London make last year ?,aircrafts manufactured Boeing ?,0.10420245
much money Lloyd 's London make last year ?,Insurance premiums market Country,0.01643698
much money Lloyd 's London make last year ?,Mergers among airline companies ?,0.03643661
much money Lloyd 's London make last year ?,demand potential India insurance ?,0.033287786
much money Lloyd 's London make last year ?,Airlines profitability Brazil ?,0.025889859
much money Lloyd 's London make last year ?,Details Aban Abraham oil rig ?,0.076673284
much money Lloyd 's London make last year ?,world premium penetration 2020,0.10926172
much money Lloyd 's London make last year ?,flow air traffic North America ?,0.13239464
much money Lloyd 's London make last year ?,Brazilian insurance market perform case sluggish economic scenario ?,0.025270106
much money Lloyd 's London make last year ?,capacity movement airline companies years ?,0.09804274
much money Lloyd 's London make last year ?,big airlines industry China ?,0.32688332
much money Lloyd 's London make last year ?,main driver growth automobile industry Europe ?,0.10122088
much money Lloyd 's London make last year ?,ROE Indian market ?,0.046713825
much money Lloyd 's London make last year ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.0039694197
much money Lloyd 's London make last year ?,profitable airports ?,0.10090118
much money Lloyd 's London make last year ?,Give detailed breakup income expenses South-East Asia,0.11249707
much money Lloyd 's London make last year ?,detailed income statement breakdown Axa ?,0.18635514
much money Lloyd 's London make last year ?,country Europe going grow 2020 ?,0.10138196
much money Lloyd 's London make last year ?,airline industry performing globally ?,0.063403934
much money Lloyd 's London make last year ?,prominent legal cases ?,0.07119866
much money Lloyd 's London make last year ?,Show oil rigs world,0.04979303
much money Lloyd 's London make last year ?,profits clocked Cholamandalam 2020 ?,0.12093346
much money Lloyd 's London make last year ?,prominent bankruptcies 2020 ?,0.07119866
much money Lloyd 's London make last year ?,Lloyd 's syndicates owns maximum number assets ?,0.08430246
much money Lloyd 's London make last year ?,company compares peers ?,0.07051204
much money Lloyd 's London make last year ?,many passengers carried ?,0.41626975
much money Lloyd 's London make last year ?,total losses companies country non life market ?,0.17929944
much money Lloyd 's London make last year ?,much money Lloyd 's London make last year ?,1.0000002
much money Lloyd 's London make last year ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.054836925
much money Lloyd 's London make last year ?,profitable insurance company India,0.10090118
much money Lloyd 's London make last year ?,complete profile top oil rigs ?,0.14313455
much money Lloyd 's London make last year ?,premiums market share top 5 companies India ?,0.073746465
much money Lloyd 's London make last year ?,risks motor insurance segment India ?,0.17373158
much money Lloyd 's London make last year ?,impacted airline industry 2020 ?,0.090593874
much money Lloyd 's London make last year ?,forecasted insurance premium penetration country trend compare peers ?,0.11161242
much money Lloyd 's London make last year ?,"profit margins airlines industry years , regions ?",0.0985221
much money Lloyd 's London make last year ?,oil industry perform Brazil ?,0.11332087
Calendar year COR versus Accident year COR Lloyd 's ?,much premiums grown compared claims India ?,0.054836925
Calendar year COR versus Accident year COR Lloyd 's ?,biggest acquisitions 2020 ?,0.06944013
Calendar year COR versus Accident year COR Lloyd 's ?,share price Qantas ?,0.090989865
Calendar year COR versus Accident year COR Lloyd 's ?,main distribution channels India ?,0.063973665
Calendar year COR versus Accident year COR Lloyd 's ?,economic profit country compare others ?,0.08990519
Calendar year COR versus Accident year COR Lloyd 's ?,top airports ?,0.07412561
Calendar year COR versus Accident year COR Lloyd 's ?,many fatal air accidents till date ?,0.110427976
Calendar year COR versus Accident year COR Lloyd 's ?,fleet Airbus ?,0.06574839
Calendar year COR versus Accident year COR Lloyd 's ?,List key performance indicators AXA ?,0.37717915
Calendar year COR versus Accident year COR Lloyd 's ?,company general information ?,-0.009722818
Calendar year COR versus Accident year COR Lloyd 's ?,best performing insurance firms India ?,0.042925484
Calendar year COR versus Accident year COR Lloyd 's ?,premiums earned Indian insurance industry 2020 ?,0.020284358
Calendar year COR versus Accident year COR Lloyd 's ?,premiums break lines business India ?,0.020284358
Calendar year COR versus Accident year COR Lloyd 's ?,aircrafts manufactured Boeing ?,0.012533065
Calendar year COR versus Accident year COR Lloyd 's ?,Insurance premiums market Country,0.07352737
Calendar year COR versus Accident year COR Lloyd 's ?,Mergers among airline companies ?,0.122958705
Calendar year COR versus Accident year COR Lloyd 's ?,demand potential India insurance ?,0.05289231
Calendar year COR versus Accident year COR Lloyd 's ?,Airlines profitability Brazil ?,0.059409574
Calendar year COR versus Accident year COR Lloyd 's ?,Details Aban Abraham oil rig ?,0.19852093
Calendar year COR versus Accident year COR Lloyd 's ?,world premium penetration 2020,0.054343298
Calendar year COR versus Accident year COR Lloyd 's ?,flow air traffic North America ?,-0.04352082
Calendar year COR versus Accident year COR Lloyd 's ?,Brazilian insurance market perform case sluggish economic scenario ?,0.0069707823
Calendar year COR versus Accident year COR Lloyd 's ?,capacity movement airline companies years ?,-0.017723024
Calendar year COR versus Accident year COR Lloyd 's ?,big airlines industry China ?,0.077224076
Calendar year COR versus Accident year COR Lloyd 's ?,main driver growth automobile industry Europe ?,0.063973665
Calendar year COR versus Accident year COR Lloyd 's ?,ROE Indian market ?,0.11135478
Calendar year COR versus Accident year COR Lloyd 's ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,-0.043129526
Calendar year COR versus Accident year COR Lloyd 's ?,profitable airports ?,0.06286082
Calendar year COR versus Accident year COR Lloyd 's ?,Give detailed breakup income expenses South-East Asia,0.17338982
Calendar year COR versus Accident year COR Lloyd 's ?,detailed income statement breakdown Axa ?,0.16068795
Calendar year COR versus Accident year COR Lloyd 's ?,country Europe going grow 2020 ?,0.016430587
Calendar year COR versus Accident year COR Lloyd 's ?,airline industry performing globally ?,0.0060454328
Calendar year COR versus Accident year COR Lloyd 's ?,prominent legal cases ?,0.020508789
Calendar year COR versus Accident year COR Lloyd 's ?,Show oil rigs world,0.2656265
Calendar year COR versus Accident year COR Lloyd 's ?,profits clocked Cholamandalam 2020 ?,0.038958076
Calendar year COR versus Accident year COR Lloyd 's ?,prominent bankruptcies 2020 ?,0.020508789
Calendar year COR versus Accident year COR Lloyd 's ?,Lloyd 's syndicates owns maximum number assets ?,0.08261479
Calendar year COR versus Accident year COR Lloyd 's ?,company compares peers ?,-0.009722818
Calendar year COR versus Accident year COR Lloyd 's ?,many passengers carried ?,0.110427976
Calendar year COR versus Accident year COR Lloyd 's ?,total losses companies country non life market ?,0.03627546
Calendar year COR versus Accident year COR Lloyd 's ?,much money Lloyd 's London make last year ?,0.054836925
Calendar year COR versus Accident year COR Lloyd 's ?,Calendar year COR versus Accident year COR Lloyd 's ?,1.0
Calendar year COR versus Accident year COR Lloyd 's ?,profitable insurance company India,0.06286082
Calendar year COR versus Accident year COR Lloyd 's ?,complete profile top oil rigs ?,0.06035255
Calendar year COR versus Accident year COR Lloyd 's ?,premiums market share top 5 companies India ?,0.020284358
Calendar year COR versus Accident year COR Lloyd 's ?,risks motor insurance segment India ?,0.022717433
Calendar year COR versus Accident year COR Lloyd 's ?,impacted airline industry 2020 ?,0.08000012
Calendar year COR versus Accident year COR Lloyd 's ?,forecasted insurance premium penetration country trend compare peers ?,0.18130079
Calendar year COR versus Accident year COR Lloyd 's ?,"profit margins airlines industry years , regions ?",0.104006186
Calendar year COR versus Accident year COR Lloyd 's ?,oil industry perform Brazil ?,0.012131294
profitable insurance company India,much premiums grown compared claims India ?,0.10090118
profitable insurance company India,biggest acquisitions 2020 ?,0.17160612
profitable insurance company India,share price Qantas ?,0.18235976
profitable insurance company India,main distribution channels India ?,0.098620564
profitable insurance company India,economic profit country compare others ?,0.20800377
profitable insurance company India,top airports ?,0.12639253
profitable insurance company India,many fatal air accidents till date ?,0.11991912
profitable insurance company India,fleet Airbus ?,0.20522767
profitable insurance company India,List key performance indicators AXA ?,0.009204714
profitable insurance company India,company general information ?,0.43388736
profitable insurance company India,best performing insurance firms India ?,0.19491908
profitable insurance company India,premiums earned Indian insurance industry 2020 ?,0.24064985
profitable insurance company India,premiums break lines business India ?,0.24064985
profitable insurance company India,aircrafts manufactured Boeing ?,0.1067388
profitable insurance company India,Insurance premiums market Country,0.10007472
profitable insurance company India,Mergers among airline companies ?,0.23009215
profitable insurance company India,demand potential India insurance ?,0.2799815
profitable insurance company India,Airlines profitability Brazil ?,0.112400636
profitable insurance company India,Details Aban Abraham oil rig ?,0.045137465
profitable insurance company India,world premium penetration 2020,0.12355994
profitable insurance company India,flow air traffic North America ?,0.06897335
profitable insurance company India,Brazilian insurance market perform case sluggish economic scenario ?,0.04988481
profitable insurance company India,capacity movement airline companies years ?,0.17368318
profitable insurance company India,big airlines industry China ?,0.16122791
profitable insurance company India,main driver growth automobile industry Europe ?,0.098620564
profitable insurance company India,ROE Indian market ?,0.279921
profitable insurance company India,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,-0.006042053
profitable insurance company India,profitable airports ?,1.0000001
profitable insurance company India,Give detailed breakup income expenses South-East Asia,-0.046705
profitable insurance company India,detailed income statement breakdown Axa ?,0.15848085
profitable insurance company India,country Europe going grow 2020 ?,0.1289781
profitable insurance company India,airline industry performing globally ?,0.18386093
profitable insurance company India,prominent legal cases ?,0.15287048
profitable insurance company India,Show oil rigs world,0.089802
profitable insurance company India,profits clocked Cholamandalam 2020 ?,0.56385094
profitable insurance company India,prominent bankruptcies 2020 ?,0.15287048
profitable insurance company India,Lloyd 's syndicates owns maximum number assets ?,0.06707169
profitable insurance company India,company compares peers ?,0.43388736
profitable insurance company India,many passengers carried ?,0.11991912
profitable insurance company India,total losses companies country non life market ?,0.067682445
profitable insurance company India,much money Lloyd 's London make last year ?,0.10090118
profitable insurance company India,Calendar year COR versus Accident year COR Lloyd 's ?,0.06286082
profitable insurance company India,profitable insurance company India,1.0000001
profitable insurance company India,complete profile top oil rigs ?,0.06280946
profitable insurance company India,premiums market share top 5 companies India ?,0.24064985
profitable insurance company India,risks motor insurance segment India ?,0.15388024
profitable insurance company India,impacted airline industry 2020 ?,0.19522706
profitable insurance company India,forecasted insurance premium penetration country trend compare peers ?,0.16655245
profitable insurance company India,"profit margins airlines industry years , regions ?",0.49974552
profitable insurance company India,oil industry perform Brazil ?,0.12491119
complete profile top oil rigs ?,much premiums grown compared claims India ?,0.14313455
complete profile top oil rigs ?,biggest acquisitions 2020 ?,0.16077289
complete profile top oil rigs ?,share price Qantas ?,0.08533739
complete profile top oil rigs ?,main distribution channels India ?,0.15360852
complete profile top oil rigs ?,economic profit country compare others ?,0.0026701055
complete profile top oil rigs ?,top airports ?,0.15255205
complete profile top oil rigs ?,many fatal air accidents till date ?,0.07589501
complete profile top oil rigs ?,fleet Airbus ?,0.08653863
complete profile top oil rigs ?,List key performance indicators AXA ?,0.04685367
complete profile top oil rigs ?,company general information ?,0.09027286
complete profile top oil rigs ?,best performing insurance firms India ?,0.15416873
complete profile top oil rigs ?,premiums earned Indian insurance industry 2020 ?,-0.04537416
complete profile top oil rigs ?,premiums break lines business India ?,-0.04537416
complete profile top oil rigs ?,aircrafts manufactured Boeing ?,0.058020465
complete profile top oil rigs ?,Insurance premiums market Country,0.009620527
complete profile top oil rigs ?,Mergers among airline companies ?,0.052823424
complete profile top oil rigs ?,demand potential India insurance ?,0.0053145494
complete profile top oil rigs ?,Airlines profitability Brazil ?,-0.017565353
complete profile top oil rigs ?,Details Aban Abraham oil rig ?,0.18376866
complete profile top oil rigs ?,world premium penetration 2020,0.018928353
complete profile top oil rigs ?,flow air traffic North America ?,0.07470769
complete profile top oil rigs ?,Brazilian insurance market perform case sluggish economic scenario ?,0.053290196
complete profile top oil rigs ?,capacity movement airline companies years ?,0.055692106
complete profile top oil rigs ?,big airlines industry China ?,0.12908766
complete profile top oil rigs ?,main driver growth automobile industry Europe ?,0.15360852
complete profile top oil rigs ?,ROE Indian market ?,0.0070103835
complete profile top oil rigs ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.037406795
complete profile top oil rigs ?,profitable airports ?,0.06280946
complete profile top oil rigs ?,Give detailed breakup income expenses South-East Asia,0.12871888
complete profile top oil rigs ?,detailed income statement breakdown Axa ?,0.43366283
complete profile top oil rigs ?,country Europe going grow 2020 ?,-0.0094975345
complete profile top oil rigs ?,airline industry performing globally ?,-0.0035510585
complete profile top oil rigs ?,prominent legal cases ?,0.06912634
complete profile top oil rigs ?,Show oil rigs world,-0.028402008
complete profile top oil rigs ?,profits clocked Cholamandalam 2020 ?,-0.035171427
complete profile top oil rigs ?,prominent bankruptcies 2020 ?,0.06912634
complete profile top oil rigs ?,Lloyd 's syndicates owns maximum number assets ?,0.060808644
complete profile top oil rigs ?,company compares peers ?,0.09027286
complete profile top oil rigs ?,many passengers carried ?,0.07589501
complete profile top oil rigs ?,total losses companies country non life market ?,0.3319873
complete profile top oil rigs ?,much money Lloyd 's London make last year ?,0.14313455
complete profile top oil rigs ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.06035255
complete profile top oil rigs ?,profitable insurance company India,0.06280946
complete profile top oil rigs ?,complete profile top oil rigs ?,1.0
complete profile top oil rigs ?,premiums market share top 5 companies India ?,-0.04537416
complete profile top oil rigs ?,risks motor insurance segment India ?,0.092194036
complete profile top oil rigs ?,impacted airline industry 2020 ?,0.073094785
complete profile top oil rigs ?,forecasted insurance premium penetration country trend compare peers ?,0.12045788
complete profile top oil rigs ?,"profit margins airlines industry years , regions ?",0.0075449487
complete profile top oil rigs ?,oil industry perform Brazil ?,-0.008886665
premiums market share top 5 companies India ?,much premiums grown compared claims India ?,0.073746465
premiums market share top 5 companies India ?,biggest acquisitions 2020 ?,0.028880503
premiums market share top 5 companies India ?,share price Qantas ?,0.18151282
premiums market share top 5 companies India ?,main distribution channels India ?,-0.018611468
premiums market share top 5 companies India ?,economic profit country compare others ?,0.15071331
premiums market share top 5 companies India ?,top airports ?,0.033171926
premiums market share top 5 companies India ?,many fatal air accidents till date ?,0.038402103
premiums market share top 5 companies India ?,fleet Airbus ?,0.14082293
premiums market share top 5 companies India ?,List key performance indicators AXA ?,0.03222487
premiums market share top 5 companies India ?,company general information ?,0.15058891
premiums market share top 5 companies India ?,best performing insurance firms India ?,0.046920825
premiums market share top 5 companies India ?,premiums earned Indian insurance industry 2020 ?,1.0000001
premiums market share top 5 companies India ?,premiums break lines business India ?,1.0000001
premiums market share top 5 companies India ?,aircrafts manufactured Boeing ?,0.017954923
premiums market share top 5 companies India ?,Insurance premiums market Country,0.55772173
premiums market share top 5 companies India ?,Mergers among airline companies ?,0.1331399
premiums market share top 5 companies India ?,demand potential India insurance ?,0.1861018
premiums market share top 5 companies India ?,Airlines profitability Brazil ?,0.098688796
premiums market share top 5 companies India ?,Details Aban Abraham oil rig ?,0.02446479
premiums market share top 5 companies India ?,world premium penetration 2020,-0.03158492
premiums market share top 5 companies India ?,flow air traffic North America ?,0.017711412
premiums market share top 5 companies India ?,Brazilian insurance market perform case sluggish economic scenario ?,0.021167599
premiums market share top 5 companies India ?,capacity movement airline companies years ?,0.09603469
premiums market share top 5 companies India ?,big airlines industry China ?,0.014419071
premiums market share top 5 companies India ?,main driver growth automobile industry Europe ?,-0.018611468
premiums market share top 5 companies India ?,ROE Indian market ?,0.32159844
premiums market share top 5 companies India ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.012519605
premiums market share top 5 companies India ?,profitable airports ?,0.24064985
premiums market share top 5 companies India ?,Give detailed breakup income expenses South-East Asia,0.020674787
premiums market share top 5 companies India ?,detailed income statement breakdown Axa ?,0.085902624
premiums market share top 5 companies India ?,country Europe going grow 2020 ?,0.011874687
premiums market share top 5 companies India ?,airline industry performing globally ?,0.1790623
premiums market share top 5 companies India ?,prominent legal cases ?,-0.042363726
premiums market share top 5 companies India ?,Show oil rigs world,0.034015514
premiums market share top 5 companies India ?,profits clocked Cholamandalam 2020 ?,0.36631188
premiums market share top 5 companies India ?,prominent bankruptcies 2020 ?,-0.042363726
premiums market share top 5 companies India ?,Lloyd 's syndicates owns maximum number assets ?,0.17088054
premiums market share top 5 companies India ?,company compares peers ?,0.15058891
premiums market share top 5 companies India ?,many passengers carried ?,0.038402103
premiums market share top 5 companies India ?,total losses companies country non life market ?,0.10772313
premiums market share top 5 companies India ?,much money Lloyd 's London make last year ?,0.073746465
premiums market share top 5 companies India ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.020284358
premiums market share top 5 companies India ?,profitable insurance company India,0.24064985
premiums market share top 5 companies India ?,complete profile top oil rigs ?,-0.04537416
premiums market share top 5 companies India ?,premiums market share top 5 companies India ?,1.0000001
premiums market share top 5 companies India ?,risks motor insurance segment India ?,0.2145502
premiums market share top 5 companies India ?,impacted airline industry 2020 ?,0.14654079
premiums market share top 5 companies India ?,forecasted insurance premium penetration country trend compare peers ?,0.1402809
premiums market share top 5 companies India ?,"profit margins airlines industry years , regions ?",0.27448738
premiums market share top 5 companies India ?,oil industry perform Brazil ?,0.16501068
risks motor insurance segment India ?,much premiums grown compared claims India ?,0.17373158
risks motor insurance segment India ?,biggest acquisitions 2020 ?,0.0023866352
risks motor insurance segment India ?,share price Qantas ?,0.03825573
risks motor insurance segment India ?,main distribution channels India ?,0.0024954919
risks motor insurance segment India ?,economic profit country compare others ?,0.18614051
risks motor insurance segment India ?,top airports ?,0.015708014
risks motor insurance segment India ?,many fatal air accidents till date ?,0.18973018
risks motor insurance segment India ?,fleet Airbus ?,0.071742825
risks motor insurance segment India ?,List key performance indicators AXA ?,0.03038404
risks motor insurance segment India ?,company general information ?,0.12917526
risks motor insurance segment India ?,best performing insurance firms India ?,0.03237232
risks motor insurance segment India ?,premiums earned Indian insurance industry 2020 ?,0.2145502
risks motor insurance segment India ?,premiums break lines business India ?,0.2145502
risks motor insurance segment India ?,aircrafts manufactured Boeing ?,0.05812402
risks motor insurance segment India ?,Insurance premiums market Country,0.11955975
risks motor insurance segment India ?,Mergers among airline companies ?,0.1431821
risks motor insurance segment India ?,demand potential India insurance ?,0.16756451
risks motor insurance segment India ?,Airlines profitability Brazil ?,0.00868924
risks motor insurance segment India ?,Details Aban Abraham oil rig ?,0.074335195
risks motor insurance segment India ?,world premium penetration 2020,0.11881183
risks motor insurance segment India ?,flow air traffic North America ?,0.10289086
risks motor insurance segment India ?,Brazilian insurance market perform case sluggish economic scenario ?,0.14936608
risks motor insurance segment India ?,capacity movement airline companies years ?,0.13049126
risks motor insurance segment India ?,big airlines industry China ?,0.04349983
risks motor insurance segment India ?,main driver growth automobile industry Europe ?,0.0024954919
risks motor insurance segment India ?,ROE Indian market ?,0.028563272
risks motor insurance segment India ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.033524536
risks motor insurance segment India ?,profitable airports ?,0.15388024
risks motor insurance segment India ?,Give detailed breakup income expenses South-East Asia,0.100262836
risks motor insurance segment India ?,detailed income statement breakdown Axa ?,0.24428636
risks motor insurance segment India ?,country Europe going grow 2020 ?,0.075500906
risks motor insurance segment India ?,airline industry performing globally ?,0.08017334
risks motor insurance segment India ?,prominent legal cases ?,0.056819826
risks motor insurance segment India ?,Show oil rigs world,0.044245046
risks motor insurance segment India ?,profits clocked Cholamandalam 2020 ?,0.20413639
risks motor insurance segment India ?,prominent bankruptcies 2020 ?,0.056819826
risks motor insurance segment India ?,Lloyd 's syndicates owns maximum number assets ?,0.038834352
risks motor insurance segment India ?,company compares peers ?,0.12917526
risks motor insurance segment India ?,many passengers carried ?,0.18973018
risks motor insurance segment India ?,total losses companies country non life market ?,0.09769006
risks motor insurance segment India ?,much money Lloyd 's London make last year ?,0.17373158
risks motor insurance segment India ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.022717433
risks motor insurance segment India ?,profitable insurance company India,0.15388024
risks motor insurance segment India ?,complete profile top oil rigs ?,0.092194036
risks motor insurance segment India ?,premiums market share top 5 companies India ?,0.2145502
risks motor insurance segment India ?,risks motor insurance segment India ?,1.0
risks motor insurance segment India ?,impacted airline industry 2020 ?,0.14240265
risks motor insurance segment India ?,forecasted insurance premium penetration country trend compare peers ?,0.15048945
risks motor insurance segment India ?,"profit margins airlines industry years , regions ?",0.1577385
risks motor insurance segment India ?,oil industry perform Brazil ?,0.15033367
impacted airline industry 2020 ?,much premiums grown compared claims India ?,0.090593874
impacted airline industry 2020 ?,biggest acquisitions 2020 ?,0.05879654
impacted airline industry 2020 ?,share price Qantas ?,0.113157324
impacted airline industry 2020 ?,main distribution channels India ?,0.044746123
impacted airline industry 2020 ?,economic profit country compare others ?,0.16106936
impacted airline industry 2020 ?,top airports ?,-0.0036537498
impacted airline industry 2020 ?,many fatal air accidents till date ?,0.15963157
impacted airline industry 2020 ?,fleet Airbus ?,0.04727368
impacted airline industry 2020 ?,List key performance indicators AXA ?,0.018391816
impacted airline industry 2020 ?,company general information ?,0.09366903
impacted airline industry 2020 ?,best performing insurance firms India ?,0.026002675
impacted airline industry 2020 ?,premiums earned Indian insurance industry 2020 ?,0.14654079
impacted airline industry 2020 ?,premiums break lines business India ?,0.14654079
impacted airline industry 2020 ?,aircrafts manufactured Boeing ?,0.053641196
impacted airline industry 2020 ?,Insurance premiums market Country,0.07473222
impacted airline industry 2020 ?,Mergers among airline companies ?,0.051185865
impacted airline industry 2020 ?,demand potential India insurance ?,0.14228857
impacted airline industry 2020 ?,Airlines profitability Brazil ?,0.055177778
impacted airline industry 2020 ?,Details Aban Abraham oil rig ?,0.1360195
impacted airline industry 2020 ?,world premium penetration 2020,0.010616582
impacted airline industry 2020 ?,flow air traffic North America ?,0.1288881
impacted airline industry 2020 ?,Brazilian insurance market perform case sluggish economic scenario ?,0.0031525306
impacted airline industry 2020 ?,capacity movement airline companies years ?,0.113349795
impacted airline industry 2020 ?,big airlines industry China ?,0.037002366
impacted airline industry 2020 ?,main driver growth automobile industry Europe ?,0.044746123
impacted airline industry 2020 ?,ROE Indian market ?,0.07870651
impacted airline industry 2020 ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,-0.12437959
impacted airline industry 2020 ?,profitable airports ?,0.19522706
impacted airline industry 2020 ?,Give detailed breakup income expenses South-East Asia,-0.02525562
impacted airline industry 2020 ?,detailed income statement breakdown Axa ?,0.067782536
impacted airline industry 2020 ?,country Europe going grow 2020 ?,0.090121664
impacted airline industry 2020 ?,airline industry performing globally ?,0.07455617
impacted airline industry 2020 ?,prominent legal cases ?,0.08529997
impacted airline industry 2020 ?,Show oil rigs world,-0.037738945
impacted airline industry 2020 ?,profits clocked Cholamandalam 2020 ?,0.11099334
impacted airline industry 2020 ?,prominent bankruptcies 2020 ?,0.08529997
impacted airline industry 2020 ?,Lloyd 's syndicates owns maximum number assets ?,0.073895074
impacted airline industry 2020 ?,company compares peers ?,0.09366903
impacted airline industry 2020 ?,many passengers carried ?,0.15963157
impacted airline industry 2020 ?,total losses companies country non life market ?,0.104258284
impacted airline industry 2020 ?,much money Lloyd 's London make last year ?,0.090593874
impacted airline industry 2020 ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.08000012
impacted airline industry 2020 ?,profitable insurance company India,0.19522706
impacted airline industry 2020 ?,complete profile top oil rigs ?,0.073094785
impacted airline industry 2020 ?,premiums market share top 5 companies India ?,0.14654079
impacted airline industry 2020 ?,risks motor insurance segment India ?,0.14240265
impacted airline industry 2020 ?,impacted airline industry 2020 ?,1.0
impacted airline industry 2020 ?,forecasted insurance premium penetration country trend compare peers ?,0.30172226
impacted airline industry 2020 ?,"profit margins airlines industry years , regions ?",0.13849792
impacted airline industry 2020 ?,oil industry perform Brazil ?,0.068087235
forecasted insurance premium penetration country trend compare peers ?,much premiums grown compared claims India ?,0.11161242
forecasted insurance premium penetration country trend compare peers ?,biggest acquisitions 2020 ?,0.039180752
forecasted insurance premium penetration country trend compare peers ?,share price Qantas ?,0.12905681
forecasted insurance premium penetration country trend compare peers ?,main distribution channels India ?,0.007121725
forecasted insurance premium penetration country trend compare peers ?,economic profit country compare others ?,0.22205842
forecasted insurance premium penetration country trend compare peers ?,top airports ?,0.04137333
forecasted insurance premium penetration country trend compare peers ?,many fatal air accidents till date ?,0.041001543
forecasted insurance premium penetration country trend compare peers ?,fleet Airbus ?,0.18954924
forecasted insurance premium penetration country trend compare peers ?,List key performance indicators AXA ?,0.0023409836
forecasted insurance premium penetration country trend compare peers ?,company general information ?,0.06866444
forecasted insurance premium penetration country trend compare peers ?,best performing insurance firms India ?,-0.0034364723
forecasted insurance premium penetration country trend compare peers ?,premiums earned Indian insurance industry 2020 ?,0.1402809
forecasted insurance premium penetration country trend compare peers ?,premiums break lines business India ?,0.1402809
forecasted insurance premium penetration country trend compare peers ?,aircrafts manufactured Boeing ?,0.19421749
forecasted insurance premium penetration country trend compare peers ?,Insurance premiums market Country,0.05294707
forecasted insurance premium penetration country trend compare peers ?,Mergers among airline companies ?,0.10164135
forecasted insurance premium penetration country trend compare peers ?,demand potential India insurance ?,0.28755182
forecasted insurance premium penetration country trend compare peers ?,Airlines profitability Brazil ?,0.06863996
forecasted insurance premium penetration country trend compare peers ?,Details Aban Abraham oil rig ?,0.05617418
forecasted insurance premium penetration country trend compare peers ?,world premium penetration 2020,0.05016935
forecasted insurance premium penetration country trend compare peers ?,flow air traffic North America ?,0.082894996
forecasted insurance premium penetration country trend compare peers ?,Brazilian insurance market perform case sluggish economic scenario ?,0.08544125
forecasted insurance premium penetration country trend compare peers ?,capacity movement airline companies years ?,0.2619133
